team,name,nation,position,age,play,start,mplay,goal,assist,PK,PKatt,CrdY,CrdR,perG,perA,G+A,G-PK,G+A-PK,xG,npxG,xA,xG,xA,xG+xA,npxG,npxG+xA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leipzig,Alexander Sørloth\Alexander-Sorloth,no NOR,FW,24,3,0,84,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.11,0.11,0.00,0.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leipzig,Hwang Hee-chan\Hwang-Hee-chan,kr KOR,FWMF,24,3,0,79,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.33,0.03,0.36,0.33,0.36,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leipzig,Lazar Samardzic\Lazar-Samardzic,de GER,MF,18,1,0,8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leipzig,Joscha Wosz\Joscha-Wosz,de GER,FW,18,1,0,8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leipzig,Justin Kluivert\Justin-Kluivert,nl NED,DF,21,1,0,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leipzig,Ibrahima Konaté\Ibrahima-Konate,fr FRA,DF,21,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leipzig,Ademola Lookman\Ademola-Lookman,eng ENG,FWMF,22,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leipzig,Marcel Sabitzer\Marcel-Sabitzer,at AUT,FWMF,26,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leipzig,Philipp Tschauner\Philipp-Tschauner,de GER,GK,34,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monchengladbach,Nico Elvedi\Nico-Elvedi,ch SUI,DF,23,4,4,360,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.00,0.03,0.03,0.03,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monchengladbach,Matthias Ginter\Matthias-Ginter,de GER,DF,26,4,4,360,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.3,0.08,0.08,0.16,0.08,0.16,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monchengladbach,Christoph Kramer\Christoph-Kramer,de GER,MF,29,4,4,360,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.02,0.02,0.00,0.02,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monchengladbach,Yann Sommer\Yann-Sommer,ch SUI,GK,31,4,4,360,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monchengladbach,Jonas Hofmann\Jonas-Hofmann,de GER,FW,28,4,4,357,1,3,1,1,0,0,0.25,0.76,1.01,0.00,0.76,1.5,0.8,0.9,0.39,0.22,0.61,0.20,0.41,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monchengladbach,Florian Neuhaus\Florian-Neuhaus,de GER,MF,23,4,4,354,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.11,0.00,0.11,0.11,0.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monchengladbach,Stefan Lainer\Stefan-Lainer,at AUT,DF,27,4,4,345,1,0,0,0,1,0,0.26,0.00,0.26,0.26,0.26,0.1,0.1,0.0,0.02,0.01,0.02,0.02,0.02,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monchengladbach,Lars Stindl\Lars-Stindl,de GER,MFFW,31,4,4,291,1,0,1,1,1,0,0.31,0.00,0.31,0.00,0.00,1.2,0.5,1.0,0.38,0.30,0.68,0.14,0.44,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monchengladbach,Ramy Bensebaini\Ramy-Bensebaini,dz ALG,DF,25,4,3,284,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.12,0.01,0.14,0.12,0.14,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monchengladbach,Marcus Thuram\Marcus-Thuram,fr FRA,FW,22,4,3,255,1,0,0,0,0,0,0.35,0.00,0.35,0.35,0.35,0.5,0.5,0.1,0.19,0.02,0.20,0.19,0.20,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monchengladbach,Alassane Pléa\Alassane-Plea,fr FRA,FW,27,3,2,195,1,0,0,0,0,0,0.46,0.00,0.46,0.46,0.46,0.6,0.6,0.2,0.30,0.10,0.40,0.30,0.40,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monchengladbach,Oscar Wendt\Oscar-Wendt,se SWE,DF,34,3,2,165,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.04,0.04,0.00,0.04,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monchengladbach,Hannes Wolf\Hannes-Wolf,at AUT,FWMF,21,4,1,107,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.02,0.32,0.34,0.02,0.34,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monchengladbach,Breel Embolo\Breel-Embolo,ch SUI,FW,23,2,1,72,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.14,0.00,0.14,0.14,0.14,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monchengladbach,Patrick Herrmann\Patrick-Herrmann,de GER,FW,29,4,0,71,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.33,0.14,0.48,0.33,0.48,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monchengladbach,Tony Jantschke\Tony-Jantschke,de GER,DF,30,1,0,15,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monchengladbach,Ibrahima Traoré\Ibrahima-Traore,gn GUI,FW,32,2,0,9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monchengladbach,Michael Lang\Michael-Lang,ch SUI,DFMF,29,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monchengladbach,Torben Müsel\Torben-Musel,de GER,FW,21,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monchengladbach,Rocco Reitz\Rocco-Reitz,de GER,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monchengladbach,Tobias Sippel\Tobias-Sippel,de GER,GK,32,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leverkusen,Moussa Diaby\Moussa-Diaby,fr FRA,MFFW,21,4,4,360,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.4,0.15,0.10,0.26,0.15,0.26,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leverkusen,Lukáš Hrádecký\Lukas-Hradecky,fi FIN,GK,30,4,4,360,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leverkusen,Edmond Tapsoba\Edmond-Tapsoba,bf BFA,DF,21,4,4,360,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.05,0.00,0.05,0.05,0.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leverkusen,Sven Bender\Sven-Bender,de GER,DF,31,4,4,327,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.01,0.07,0.09,0.01,0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leverkusen,Charles Aránguiz\Charles-Aranguiz,cl CHI,MF,31,4,4,315,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.12,0.02,0.14,0.12,0.14,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leverkusen,Kerem Demirbay\Kerem-Demirbay,de GER,MF,27,4,4,284,1,0,0,0,1,0,0.32,0.00,0.32,0.32,0.32,0.1,0.1,0.4,0.02,0.11,0.13,0.02,0.13,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leverkusen,Daley Sinkgraven\Daley-Sinkgraven,nl NED,DF,25,4,4,282,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.02,0.02,0.03,0.02,0.03,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leverkusen,Lars Bender\Lars-Bender,de GER,DF,31,3,3,269,0,1,0,0,1,0,0.00,0.33,0.33,0.00,0.33,0.1,0.1,0.2,0.03,0.06,0.09,0.03,0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leverkusen,Karim Bellarabi\Karim-Bellarabi,de GER,MFFW,30,4,3,262,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.3,0.17,0.11,0.28,0.17,0.28,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leverkusen,Florian Wirtz\Florian-Wirtz,de GER,MF,17,3,3,252,0,1,0,0,0,0,0.00,0.36,0.36,0.00,0.36,0.3,0.3,0.3,0.10,0.12,0.21,0.10,0.21,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leverkusen,Lucas Alario\Lucas-Alario,ar ARG,FW,27,3,2,224,1,0,0,0,0,0,0.40,0.00,0.40,0.40,0.40,0.6,0.6,0.1,0.22,0.04,0.26,0.22,0.26,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leverkusen,Patrik Schick\Patrik-Schick,cz CZE,FW,24,3,2,136,1,0,0,0,0,0,0.66,0.00,0.66,0.66,0.66,0.4,0.4,0.0,0.26,0.02,0.28,0.26,0.28,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leverkusen,Nadiem Amiri\Nadiem-Amiri,de GER,MF,23,4,1,143,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.05,0.12,0.17,0.05,0.17,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leverkusen,Leon Bailey\Leon-Bailey,jm JAM,MFFW,22,3,1,92,0,1,0,0,0,0,0.00,0.98,0.98,0.00,0.98,0.1,0.1,0.3,0.07,0.27,0.34,0.07,0.34,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leverkusen,Santiago Arias\Santiago-Arias,co COL,DF,28,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leverkusen,Wendell\Wendell,br BRA,DF,27,2,0,78,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leverkusen,Julian Baumgartlinger\Julian-Baumgartlinger,at AUT,MF,32,3,0,63,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leverkusen,Jonathan Tah\Jonathan-Tah,de GER,DF,24,1,0,33,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leverkusen,Exequiel Palacios\Exequiel-Palacios,ar ARG,MF,21,1,0,23,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leverkusen,Joel Pohjanpalo\Joel-Pohjanpalo,fi FIN,MF,25,1,0,6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leverkusen,Aleksandar Dragović\Aleksandar-Dragovic,at AUT,DF,29,1,0,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leverkusen,Emrehan Gedikli\Emrehan-Gedikli,de GER,FW,17,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leverkusen,Niklas Lomb\Niklas-Lomb,de GER,GK,27,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
juventus,Dejan Kulusevski\Dejan-Kulusevski,se SWE,FWMF,20,3,3,234,1,0,0,0,1,0,0.38,0.00,0.38,0.38,0.38,0.1,0.1,0.4,0.03,0.17,0.20,0.03,0.20,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
juventus,Juan Cuadrado\Juan-Cuadrado,co COL,DFFW,32,3,2,202,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.04,0.12,0.16,0.04,0.16,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
juventus,Cristiano Ronaldo\Cristiano-Ronaldo,pt POR,FW,35,2,2,180,3,0,1,1,0,0,1.50,0.00,1.50,1.00,1.00,2.5,1.7,0.0,1.23,0.00,1.23,0.85,0.85,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
juventus,Wojciech Szczęsny\Wojciech-Szczesny,pl POL,GK,30,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
juventus,Giorgio Chiellini\Giorgio-Chiellini,it ITA,DF,35,2,2,172,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
juventus,Adrien Rabiot\Adrien-Rabiot,fr FRA,MF,25,3,2,172,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
juventus,Gianluca Frabotta\Gianluca-Frabotta,it ITA,DF,21,3,2,162,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
juventus,Aaron Ramsey\Aaron-Ramsey,wal WAL,FWMF,29,2,2,157,0,1,0,0,0,0,0.00,0.57,0.57,0.00,0.57,0.1,0.1,0.7,0.03,0.40,0.43,0.03,0.43,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
juventus,Weston McKennie\Weston-McKennie,us USA,MF,21,2,2,147,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.24,0.02,0.26,0.24,0.26,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
juventus,Álvaro Morata\Alvaro-Morata,es ESP,FW,27,2,2,147,1,0,0,0,0,0,0.61,0.00,0.61,0.61,0.61,0.9,0.9,0.4,0.58,0.23,0.81,0.58,0.81,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
juventus,Rodrigo Bentancur\Rodrigo-Bentancur,uy URU,MF,23,3,1,126,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.02,0.07,0.09,0.02,0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
juventus,Arthur Melo\Arthur-Melo,br BRA,MF,23,2,1,102,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.05,0.05,0.00,0.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
juventus,Merih Demiral\Merih-Demiral,tr TUR,DF,22,2,1,98,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
juventus,Gianluigi Buffon\Gianluigi-Buffon,it ITA,GK,42,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
juventus,Federico Chiesa\Federico-Chiesa,it ITA,DF,22,1,1,59,0,1,0,0,0,1,0.00,1.53,1.53,0.00,1.53,0.0,0.0,0.9,0.00,1.37,1.37,0.00,1.37,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
juventus,Manolo Portanova\Manolo-Portanova,it ITA,FW,20,1,1,55,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.87,0.00,0.87,0.87,0.87,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
juventus,Douglas Costa\Douglas-Costa,br BRA,MFFW,29,2,0,42,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.05,0.05,0.00,0.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
juventus,Mattia De Sciglio\Mattia-De-Sciglio,it ITA,DF,27,1,0,24,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.11,0.00,0.11,0.11,0.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
juventus,Federico Bernardeschi\Federico-Bernardeschi,it ITA,FW,26,1,0,21,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
juventus,Paulo Dybala\Paulo-Dybala,ar ARG,FWMF,26,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
juventus,Hans Nicolussi Caviglia\Hans-Nicolussi-Caviglia,it ITA,FW,20,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
juventus,Daouda Peeters\Daouda-Peeters,be BEL,MF,21,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
juventus,Carlo Pinsoglio\Carlo-Pinsoglio,it ITA,GK,30,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
juventus,Hamza Rafia\Hamza-Rafia,tn TUN,FW,21,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inter,Samir Handanović\Samir-Handanovic,si SVN,GK,36,4,4,360,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inter,Romelu Lukaku\Romelu-Lukaku,be BEL,FW,27,4,4,334,4,0,0,0,1,0,1.08,0.00,1.08,1.08,1.08,4.0,4.0,0.4,1.07,0.11,1.17,1.07,1.17,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inter,Achraf Hakimi\Achraf-Hakimi,ma MAR,DF,21,4,3,296,1,2,0,0,1,0,0.30,0.61,0.91,0.30,0.91,0.9,0.9,1.6,0.28,0.50,0.78,0.28,0.78,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inter,Nicolò Barella\Nicolo-Barella,it ITA,MF,23,4,3,292,0,1,0,0,2,0,0.00,0.31,0.31,0.00,0.31,0.6,0.6,0.8,0.18,0.24,0.41,0.18,0.41,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inter,Lautaro Martínez\Lautaro-Martinez,ar ARG,FW,22,4,3,284,3,0,0,0,0,0,0.95,0.00,0.95,0.95,0.95,1.1,1.1,0.6,0.34,0.19,0.53,0.34,0.53,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inter,Aleksandar Kolarov\Aleksandar-Kolarov,rs SRB,DF,34,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.01,0.10,0.11,0.01,0.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inter,Stefan de Vrij\Stefan-de-Vrij,nl NED,DF,28,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inter,Ivan Perišić\Ivan-Perisic,hr CRO,DF,31,4,3,259,0,1,0,0,0,0,0.00,0.35,0.35,0.00,0.35,1.2,1.2,1.4,0.43,0.50,0.94,0.43,0.94,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inter,Arturo Vidal\Arturo-Vidal,cl CHI,MF,33,4,3,221,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.4,0.20,0.18,0.38,0.20,0.38,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inter,Danilo D'Ambrosio\Danilo-DAmbrosio,it ITA,DF,31,3,2,192,1,0,0,0,0,0,0.47,0.00,0.47,0.47,0.47,0.1,0.1,0.0,0.05,0.00,0.05,0.05,0.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inter,Marcelo Brozović\Marcelo-Brozovic,hr CRO,MF,27,4,2,185,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.4,0.22,0.19,0.42,0.22,0.42,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inter,Alessandro Bastoni\Alessandro-Bastoni,it ITA,DF,21,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inter,Milan Škriniar\Milan-Skriniar,sk SVK,DF,25,2,2,168,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inter,Ashley Young\Ashley-Young,eng ENG,DF,35,3,2,152,0,1,0,0,1,0,0.00,0.59,0.59,0.00,0.59,0.1,0.1,0.7,0.04,0.39,0.43,0.04,0.43,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inter,Roberto Gagliardini\Roberto-Gagliardini,it ITA,MF,26,2,2,146,1,1,0,0,0,0,0.62,0.62,1.23,0.62,1.23,0.2,0.2,1.0,0.13,0.62,0.75,0.13,0.75,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inter,Alexis Sánchez\Alexis-Sanchez,cl CHI,FWMF,31,4,1,123,0,1,0,0,0,0,0.00,0.73,0.73,0.00,0.73,0.5,0.5,0.2,0.39,0.18,0.58,0.39,0.58,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inter,Stefano Sensi\Stefano-Sensi,it ITA,MF,24,3,1,110,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.18,0.04,0.22,0.18,0.22,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inter,Christian Eriksen\Christian-Eriksen,dk DEN,MF,28,3,1,96,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.09,0.09,0.00,0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inter,Radja Nainggolan\Radja-Nainggolan,be BEL,MF,32,1,0,17,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inter,Matteo Darmian\Matteo-Darmian,it ITA,DF,30,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inter,Dalbert Henrique\Dalbert-Henrique,br BRA,DFMF,26,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inter,Lorenzo Moretti\Lorenzo-Moretti,it ITA,DF,18,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inter,Franco Orlando Vezzoni\Franco-Orlando-Vezzoni,it ITA,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inter,Daniele Padelli\Daniele-Padelli,it ITA,GK,34,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inter,Andrea Pinamonti\Andrea-Pinamonti,it ITA,FW,21,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inter,Lorenzo Pirola\Lorenzo-Pirola,it ITA,DF,18,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inter,Ionuț Radu\Ionut-Radu,ro ROU,GK,23,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inter,Andrea Ranocchia\Andrea-Ranocchia,it ITA,DF,32,0,0,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atalanta,Marco Sportiello\Marco-Sportiello,it ITA,GK,28,4,4,360,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atalanta,Robin Gosens\Robin-Gosens,de GER,DF,26,4,4,326,1,2,0,0,1,0,0.28,0.55,0.83,0.28,0.83,1.0,1.0,1.0,0.27,0.27,0.55,0.27,0.55,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atalanta,Papu Gómez\Papu-Gomez,ar ARG,MFFW,32,4,4,282,4,2,0,0,0,0,1.28,0.64,1.91,1.28,1.91,1.0,1.0,0.8,0.31,0.26,0.56,0.31,0.56,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,
